,year,category,total_hiv_diag_N,total_hiv_diag_per,without_aids_N,without_aids_per,concurrent_aids_N,concurrent_aids_per,aids_N,plwha_N,death_N,borough,sex,sex_cat,race_cat,borough_cat,age_cat,risk_cat
1213,2015,20-29,22,50,22,59.5,0,0,2,118,0,Staten Island,Male,All,All,All,20-29,All
1214,2015,30-39,10,22.7,8,21.6,2,28.6,4,197,0,Staten Island,Male,All,All,All,30-39,All
1215,2015,40-49,6,13.6,5,13.5,1,14.3,2,316,2,Staten Island,Male,All,All,All,40-49,All
1216,2015,50-59,2,4.5,1,2.7,1,14.3,3,554,13,Staten Island,Male,All,All,All,50-59,All
1217,2015,60+,3,6.8,0,0,3,42.9,6,326,11,Staten Island,Male,All,All,All,60+,All
1218,2015,Male who have sex with men (MSM),30,68.2,27,73,3,42.9,9,628,10,Staten Island,Male,All,All,All,All,Male who have sex with men (MSM)
1219,2015,Injection drug use history (IDU),0,0,0,0,0,0,2,278,10,Staten Island,Male,All,All,All,All,Injection drug use history (IDU)
1220,2015,MSM-IDU,1,2.3,1,2.7,0,0,0,73,1,Staten Island,Male,All,All,All,All,MSM-IDU
1221,2015,Heterosexual contact,2,4.5,1,2.7,1,14.3,2,140,1,Staten Island,Male,All,All,All,All,Heterosexual contact
1222,2015,Transgender people with sexual contact,0,0,0,0,0,0,0,0,0,Staten Island,Male,All,All,All,All,Transgender people with sexual contact
1223,2015,Perinatal,0,0,0,0,0,0,2,35,0,Staten Island,Male,All,All,All,All,Perinatal
1224,2015,Other risk,0,0,0,0,0,0,0,0,0,Staten Island,Male,All,All,All,All,Other risk
1225,2015,Unknown risk,11,25,8,21.6,3,42.9,4,364,4,Staten Island,Male,All,All,All,All,Unknown risk
1226,2015,TOTAL,17,100,15,88.2,2,11.8,8,833,15,Staten Island,Female,All,All,All,All,All
1227,2015,Black,11,64.7,10,66.7,1,50,3,399,6,Staten Island,Female,All,Black,All,All,All
1228,2015,Latino/Hispanic,3,17.6,2,13.3,1,50,2,244,5,Staten Island,Female,All,Latino/Hispanic,All,All,All
1229,2015,White,3,17.6,3,20,0,0,2,180,4,Staten Island,Female,All,White,All,All,All
1230,2015,Asian/Pacific Islander,0,0,0,0,0,0,0,4,0,Staten Island,Female,All,Asian/Pacific Islander,All,All,All
1231,2015,Unknown race,0,0,0,0,0,0,1,6,0,Staten Island,Female,All,Unknown race,All,All,All
1232,2015,0-12,0,0,0,0,0,0,0,3,0,Staten Island,Female,All,All,All,0-12,All
1233,2015,13-19,0,0,0,0,0,0,0,10,0,Staten Island,Female,All,All,All,13-19,All
1234,2015,20-29,4,23.5,4,26.7,0,0,0,47,1,Staten Island,Female,All,All,All,20-29,All
1235,2015,30-39,1,5.9,1,6.7,0,0,2,103,2,Staten Island,Female,All,All,All,30-39,All
1236,2015,40-49,4,23.5,3,20,1,50,1,211,3,Staten Island,Female,All,All,All,40-49,All
1237,2015,50-59,7,41.2,6,40,1,50,4,318,4,Staten Island,Female,All,All,All,50-59,All
1238,2015,60+,1,5.9,1,6.7,0,0,1,141,5,Staten Island,Female,All,All,All,60+,All
1239,2015,Injection drug use history (IDU),2,11.8,2,13.3,0,0,0,140,5,Staten Island,Female,All,All,All,All,Injection drug use history (IDU)
1240,2015,Heterosexual contact,10,58.8,9,60,1,50,6,458,7,Staten Island,Female,All,All,All,All,Heterosexual contact
1241,2015,Transgender people with sexual contact,1,5.9,1,6.7,0,0,0,26,0,Staten Island,Female,All,All,All,All,Transgender people with sexual contact
1242,2015,Perinatal,0,0,0,0,0,0,0,33,1,Staten Island,Female,All,All,All,All,Perinatal
1243,2015,Other risk,0,0,0,0,0,0,0,4,0,Staten Island,Female,All,All,All,All,Other risk
1244,2015,Unknown risk,4,23.5,3,20,1,50,2,172,2,Staten Island,Female,All,All,All,All,Unknown risk
1245,2016,TOTAL,2248,100,1870,83.2,378,16.8,1392,126000,1801,All,All,All,All,All,All,All
1246,2016,Male,1726,76.8,1449,77.5,277,73.3,"1,010",90784,"1,282",All,All,Male,All,All,All,All
1247,2016,Female,453,20.2,354,18.9,99,26.2,362,33406,504,All,All,Female,All,All,All,All
1248,2016,Transgender,69,3.1,67,3.6,2,0.5,20,1810,15,All,All,Transgender,All,All,All,All
1249,2016,Black,948,42.2,774,41.4,174,46,669,55014,856,All,All,All,Black,All,All,All
1250,2016,Latino/Hispanic,792,35.2,673,36,119,31.5,468,41280,625,All,All,All,Latino/Hispanic,All,All,All
1251,2016,White,337,15,290,15.5,47,12.4,190,25956,286,All,All,All,White,All,All,All
1252,2016,Asian/Pacific Islander,145,6.5,113,6,32,8.5,52,2788,24,All,All,All,Asian/Pacific Islander,All,All,All
1253,2016,Native American,6,0.3,4,0.2,2,0.5,5,298,5,All,All,All,Native American,All,All,All
1254,2016,Multiracial,20,0.9,16,0.9,4,1.1,8,336,5,All,All,All,Multiracial,All,All,All
1255,2016,Unknown race,0,0,0,0,0,0,0,328,0,All,All,All,Unknown race,All,All,All
1256,2016,0-12,2,0.1,2,0.1,0,0,3,112,0,All,All,All,All,All,0-12,All
1257,2016,13-19,82,3.6,79,4.2,3,0.8,16,564,1,All,All,All,All,All,13-19,All
1258,2016,20-29,809,36,735,39.3,74,19.6,240,10438,46,All,All,All,All,All,20-29,All
1259,2016,30-39,598,26.6,496,26.5,102,27,331,19130,115,All,All,All,All,All,30-39,All
1260,2016,40-49,384,17.1,271,14.5,113,29.9,358,27819,243,All,All,All,All,All,40-49,All
1261,2016,50-59,258,11.5,207,11.1,51,13.5,290,40782,648,All,All,All,All,All,50-59,All
1262,2016,60+,115,5.1,80,4.3,35,9.3,154,27155,748,All,All,All,All,All,60+,All
1263,2016,Bronx,497,22.1,400,21.4,97,25.7,348,29576,475,All,All,All,All,Bronx,All,All
1264,2016,Brooklyn,573,25.5,469,25.1,104,27.5,343,29483,382,All,All,All,All,Brooklyn,All,All
1265,2016,Manhattan,424,18.9,361,19.3,63,16.7,244,32260,289,All,All,All,All,Manhattan,All,All
1266,2016,Queens,408,18.1,328,17.5,80,21.2,213,18139,179,All,All,All,All,Queens,All,All
1267,2016,Staten Island,77,3.4,61,3.3,16,4.2,36,2379,50,All,All,All,All,Staten Island,All,All
1268,2016,Outside NYC,214,9.5,196,10.5,18,4.8,181,12675,78,All,All,All,All,Outside NYC,All,All
1269,2016,Unknown borough,55,2.4,55,2.9,0,0,27,1488,348,All,All,All,All,Unknown borough,All,All
1270,2016,Male who have sex with men (MSM),1268,56.4,1109,59.3,159,42.1,554,51184,404,All,All,All,All,All,All,Male who have sex with men (MSM)
1271,2016,Injection drug use history (IDU),34,1.5,26,1.4,8,2.1,107,15656,513,All,All,All,All,All,All,Injection drug use history (IDU)
1272,2016,MSM-IDU,35,1.6,31,1.7,4,1.1,30,3201,58,All,All,All,All,All,All,MSM-IDU
1273,2016,Heterosexual contact,412,18.3,318,17,94,24.9,296,24744,345,All,All,All,All,All,All,Heterosexual contact
1274,2016,Transgender people with sexual contact,66,2.9,64,3.4,2,0.5,18,1533,9,All,All,All,All,All,All,Transgender people with sexual contact
1275,2016,Perinatal,2,0.1,2,0.1,0,0,32,2568,18,All,All,All,All,All,All,Perinatal
1276,2016,Other risk,0,0,0,0,0,0,0,195,4,All,All,All,All,All,All,Other risk
1277,2016,Unknown risk,431,19.2,320,17.1,111,29.4,355,26919,450,All,All,All,All,All,All,Unknown risk
1278,2016,TOTAL,339,100,268,79.1,71,20.9,217,18217,315,Bronx,Male,All,All,All,All,All
1279,2016,Black,150,44.2,109,40.7,41,57.7,104,8200,139,Bronx,Male,All,Black,All,All,All
1280,2016,Latino/Hispanic,166,49,139,51.9,27,38,103,8767,161,Bronx,Male,All,Latino/Hispanic,All,All,All
1281,2016,White,12,3.5,11,4.1,1,1.4,6,997,13,Bronx,Male,All,White,All,All,All
1282,2016,Asian/Pacific Islander,8,2.4,7,2.6,1,1.4,2,150,1,Bronx,Male,All,Asian/Pacific Islander,All,All,All
1283,2016,Native American,2,0.6,2,0.7,0,0,0,45,0,Bronx,Male,All,Native American,All,All,All
1284,2016,Multiracial,1,0.3,0,0,1,1.4,2,34,1,Bronx,Male,All,Multiracial,All,All,All
1285,2016,Unknown race,0,0,0,0,0,0,0,24,0,Bronx,Male,All,Unknown race,All,All,All
1286,2016,0-12,0,0,0,0,0,0,1,17,0,Bronx,Male,All,All,All,0-12,All
1287,2016,13-19,12,3.5,11,4.1,1,1.4,3,90,0,Bronx,Male,All,All,All,13-19,All
1288,2016,20-29,135,39.8,118,44,17,23.9,38,1849,6,Bronx,Male,All,All,All,20-29,All
1289,2016,30-39,78,23,56,20.9,22,31,59,2767,17,Bronx,Male,All,All,All,30-39,All
1290,2016,40-49,64,18.9,42,15.7,22,31,53,3689,35,Bronx,Male,All,All,All,40-49,All
1291,2016,50-59,39,11.5,32,11.9,7,9.9,38,5883,123,Bronx,Male,All,All,All,50-59,All
1292,2016,60+,11,3.2,9,3.4,2,2.8,25,3922,134,Bronx,Male,All,All,All,60+,All
1293,2016,Male who have sex with men (MSM),198,58.4,168,62.7,30,42.3,86,7211,48,Bronx,Male,All,All,All,All,Male who have sex with men (MSM)
1294,2016,Injection drug use history (IDU),8,2.4,4,1.5,4,5.6,20,3245,124,Bronx,Male,All,All,All,All,Injection drug use history (IDU)
1295,2016,MSM-IDU,8,2.4,7,2.6,1,1.4,6,826,13,Bronx,Male,All,All,All,All,MSM-IDU
1296,2016,Heterosexual contact,26,7.7,19,7.1,7,9.9,19,1726,31,Bronx,Male,All,All,All,All,Heterosexual contact
1297,2016,Transgender people with sexual contact,0,0,0,0,0,0,0,9,0,Bronx,Male,All,All,All,All,Transgender people with sexual contact
1298,2016,Perinatal,0,0,0,0,0,0,2,411,2,Bronx,Male,All,All,All,All,Perinatal
1299,2016,Other risk,0,0,0,0,0,0,0,17,1,Bronx,Male,All,All,All,All,Other risk
1300,2016,Unknown risk,99,29.2,70,26.1,29,40.8,84,4772,96,Bronx,Male,All,All,All,All,Unknown risk
1301,2016,TOTAL,158,100,132,83.5,26,16.5,131,11359,160,Bronx,Female,All,All,All,All,All
1302,2016,Black,86,54.4,70,53,16,61.5,69,5843,80,Bronx,Female,All,Black,All,All,All
1303,2016,Latino/Hispanic,70,44.3,60,45.5,10,38.5,57,5052,71,Bronx,Female,All,Latino/Hispanic,All,All,All
1304,2016,White,2,1.3,2,1.5,0,0,3,362,9,Bronx,Female,All,White,All,All,All
1305,2016,Asian/Pacific Islander,0,0,0,0,0,0,2,45,0,Bronx,Female,All,Asian/Pacific Islander,All,All,All
1306,2016,Native American,0,0,0,0,0,0,0,25,0,Bronx,Female,All,Native American,All,All,All
1307,2016,Multiracial,0,0,0,0,0,0,0,15,0,Bronx,Female,All,Multiracial,All,All,All
1308,2016,Unknown race,0,0,0,0,0,0,0,17,0,Bronx,Female,All,Unknown race,All,All,All
1309,2016,0-12,0,0,0,0,0,0,0,14,0,Bronx,Female,All,All,All,0-12,All
1310,2016,13-19,10,6.3,10,7.6,0,0,3,82,0,Bronx,Female,All,All,All,13-19,All
1311,2016,20-29,31,19.6,28,21.2,3,11.5,24,803,2,Bronx,Female,All,All,All,20-29,All
1312,2016,30-39,34,21.5,24,18.2,10,38.5,29,1588,6,Bronx,Female,All,All,All,30-39,All
1313,2016,40-49,33,20.9,27,20.5,6,23.1,30,2772,31,Bronx,Female,All,All,All,40-49,All
1314,2016,50-59,37,23.4,33,25,4,15.4,30,3900,71,Bronx,Female,All,All,All,50-59,All
1315,2016,60+,13,8.2,10,7.6,3,11.5,15,2200,50,Bronx,Female,All,All,All,60+,All
1316,2016,Injection drug use history (IDU),5,3.2,5,3.8,0,0,13,1978,55,Bronx,Female,All,All,All,All,Injection drug use history (IDU)
1317,2016,Heterosexual contact,117,74.1,95,72,22,84.6,83,5968,74,Bronx,Female,All,All,All,All,Heterosexual contact
1318,2016,Transgender people with sexual contact,19,12,18,13.6,1,3.8,6,460,1,Bronx,Female,All,All,All,All,Transgender people with sexual contact
1319,2016,Perinatal,0,0,0,0,0,0,12,425,3,Bronx,Female,All,All,All,All,Perinatal
1320,2016,Other risk,0,0,0,0,0,0,0,18,0,Bronx,Female,All,All,All,All,Other risk
1321,2016,Unknown risk,17,10.8,14,10.6,3,11.5,17,2510,27,Bronx,Female,All,All,All,All,Unknown risk
1322,2016,TOTAL,410,100,339,82.7,71,17.3,235,19419,256,Brooklyn,Male,All,All,All,All,All
1323,2016,Black,229,55.9,194,57.2,35,49.3,136,10857,151,Brooklyn,Male,All,Black,All,All,All
1324,2016,Latino/Hispanic,85,20.7,69,20.4,16,22.5,58,4804,70,Brooklyn,Male,All,Latino/Hispanic,All,All,All
1325,2016,White,65,15.9,52,15.3,13,18.3,29,3248,33,Brooklyn,Male,All,White,All,All,All
1326,2016,Asian/Pacific Islander,25,6.1,19,5.6,6,8.5,11,397,2,Brooklyn,Male,All,Asian/Pacific Islander,All,All,All
1327,2016,Native American,1,0.2,0,0,1,1.4,1,46,0,Brooklyn,Male,All,Native American,All,All,All
1328,2016,Multiracial,5,1.2,5,1.5,0,0,0,43,0,Brooklyn,Male,All,Multiracial,All,All,All
1329,2016,Unknown race,0,0,0,0,0,0,0,24,0,Brooklyn,Male,All,Unknown race,All,All,All
1330,2016,0-12,0,0,0,0,0,0,0,14,0,Brooklyn,Male,All,All,All,0-12,All
1331,2016,13-19,21,5.1,21,6.2,0,0,3,88,0,Brooklyn,Male,All,All,All,13-19,All
1332,2016,20-29,179,43.7,158,46.6,21,29.6,46,1935,8,Brooklyn,Male,All,All,All,20-29,All
1333,2016,30-39,106,25.9,90,26.5,16,22.5,54,3404,21,Brooklyn,Male,All,All,All,30-39,All
1334,2016,40-49,50,12.2,33,9.7,17,23.9,53,4148,22,Brooklyn,Male,All,All,All,40-49,All
1335,2016,50-59,38,9.3,26,7.7,12,16.9,47,5685,90,Brooklyn,Male,All,All,All,50-59,All
1336,2016,60+,16,3.9,11,3.2,5,7,32,4145,115,Brooklyn,Male,All,All,All,60+,All
1337,2016,Male who have sex with men (MSM),293,71.5,252,74.3,41,57.7,115,9871,73,Brooklyn,Male,All,All,All,All,Male who have sex with men (MSM)
1338,2016,Injection drug use history (IDU),6,1.5,5,1.5,1,1.4,27,2332,64,Brooklyn,Male,All,All,All,All,Injection drug use history (IDU)
1339,2016,MSM-IDU,4,1,3,0.9,1,1.4,4,616,14,Brooklyn,Male,All,All,All,All,MSM-IDU
1340,2016,Heterosexual contact,15,3.7,10,2.9,5,7,17,1613,26,Brooklyn,Male,All,All,All,All,Heterosexual contact
1341,2016,Transgender people with sexual contact,0,0,0,0,0,0,0,2,0,Brooklyn,Male,All,All,All,All,Transgender people with sexual contact
1342,2016,Perinatal,0,0,0,0,0,0,5,325,0,Brooklyn,Male,All,All,All,All,Perinatal
1343,2016,Other risk,0,0,0,0,0,0,0,22,0,Brooklyn,Male,All,All,All,All,Other risk
1344,2016,Unknown risk,92,22.4,69,20.4,23,32.4,67,4638,79,Brooklyn,Male,All,All,All,All,Unknown risk
1345,2016,TOTAL,163,100,130,79.8,33,20.2,108,10064,126,Brooklyn,Female,All,All,All,All,All
1346,2016,Black,123,75.5,100,76.9,23,69.7,79,7023,82,Brooklyn,Female,All,Black,All,All,All
1347,2016,Latino/Hispanic,25,15.3,19,14.6,6,18.2,16,2325,38,Brooklyn,Female,All,Latino/Hispanic,All,All,All
1348,2016,White,8,4.9,5,3.8,3,9.1,11,542,6,Brooklyn,Female,All,White,All,All,All
1349,2016,Asian/Pacific Islander,6,3.7,5,3.8,1,3,1,108,0,Brooklyn,Female,All,Asian/Pacific Islander,All,All,All
1350,2016,Native American,0,0,0,0,0,0,1,28,0,Brooklyn,Female,All,Native American,All,All,All
1351,2016,Multiracial,1,0.6,1,0.8,0,0,0,17,0,Brooklyn,Female,All,Multiracial,All,All,All
1352,2016,Unknown race,0,0,0,0,0,0,0,21,0,Brooklyn,Female,All,Unknown race,All,All,All
1353,2016,0-12,0,0,0,0,0,0,0,13,0,Brooklyn,Female,All,All,All,0-12,All
1354,2016,13-19,5,3.1,5,3.8,0,0,2,66,0,Brooklyn,Female,All,All,All,13-19,All
1355,2016,20-29,33,20.2,31,23.8,2,6.1,16,673,5,Brooklyn,Female,All,All,All,20-29,All
1356,2016,30-39,43,26.4,33,25.4,10,30.3,19,1360,13,Brooklyn,Female,All,All,All,30-39,All
1357,2016,40-49,25,15.3,17,13.1,8,24.2,28,2350,20,Brooklyn,Female,All,All,All,40-49,All
1358,2016,50-59,41,25.2,34,26.2,7,21.2,26,3356,44,Brooklyn,Female,All,All,All,50-59,All
1359,2016,60+,16,9.8,10,7.7,6,18.2,17,2246,44,Brooklyn,Female,All,All,All,60+,All
1360,2016,Injection drug use history (IDU),7,4.3,6,4.6,1,3,11,1411,36,Brooklyn,Female,All,All,All,All,Injection drug use history (IDU)
1361,2016,Heterosexual contact,99,60.7,78,60,21,63.6,57,5519,54,Brooklyn,Female,All,All,All,All,Heterosexual contact
1362,2016,Transgender people with sexual contact,14,8.6,14,10.8,0,0,1,340,6,Brooklyn,Female,All,All,All,All,Transgender people with sexual contact
1363,2016,Perinatal,0,0,0,0,0,0,4,349,6,Brooklyn,Female,All,All,All,All,Perinatal
1364,2016,Other risk,0,0,0,0,0,0,0,25,0,Brooklyn,Female,All,All,All,All,Other risk
1365,2016,Unknown risk,43,26.4,32,24.6,11,33.3,35,2420,24,Brooklyn,Female,All,All,All,All,Unknown risk
1366,2016,TOTAL,368,100,316,85.9,52,14.1,210,27025,209,Manhattan,Male,All,All,All,All,All
1367,2016,Black,93,25.3,69,21.8,24,46.2,80,7095,68,Manhattan,Male,All,Black,All,All,All
1368,2016,Latino/Hispanic,130,35.3,120,38,10,19.2,64,7510,68,Manhattan,Male,All,Latino/Hispanic,All,All,All
1369,2016,White,113,30.7,99,31.3,14,26.9,58,11435,66,Manhattan,Male,All,White,All,All,All
1370,2016,Asian/Pacific Islander,26,7.1,23,7.3,3,5.8,7,709,4,Manhattan,Male,All,Asian/Pacific Islander,All,All,All
1371,2016,Native American,1,0.3,1,0.3,0,0,0,51,3,Manhattan,Male,All,Native American,All,All,All
1372,2016,Multiracial,5,1.4,4,1.3,1,1.9,1,78,0,Manhattan,Male,All,Multiracial,All,All,All
1373,2016,Unknown race,0,0,0,0,0,0,0,147,0,Manhattan,Male,All,Unknown race,All,All,All
1374,2016,0-12,0,0,0,0,0,0,0,12,0,Manhattan,Male,All,All,All,0-12,All
1375,2016,13-19,10,2.7,8,2.5,2,3.8,1,35,0,Manhattan,Male,All,All,All,13-19,All
1376,2016,20-29,135,36.7,127,40.2,8,15.4,26,1615,7,Manhattan,Male,All,All,All,20-29,All
1377,2016,30-39,116,31.5,98,31,18,34.6,56,4014,12,Manhattan,Male,All,All,All,30-39,All
1378,2016,40-49,64,17.4,48,15.2,16,30.8,55,6006,15,Manhattan,Male,All,All,All,40-49,All
1379,2016,50-59,26,7.1,21,6.6,5,9.6,53,8897,71,Manhattan,Male,All,All,All,50-59,All
1380,2016,60+,17,4.6,14,4.4,3,5.8,19,6446,104,Manhattan,Male,All,All,All,60+,All
1381,2016,Male who have sex with men (MSM),301,81.8,266,84.2,35,67.3,137,18583,102,Manhattan,Male,All,All,All,All,Male who have sex with men (MSM)
1382,2016,Injection drug use history (IDU),1,0.3,1,0.3,0,0,9,2138,48,Manhattan,Male,All,All,All,All,Injection drug use history (IDU)
1383,2016,MSM-IDU,10,2.7,8,2.5,2,3.8,9,931,9,Manhattan,Male,All,All,All,All,MSM-IDU
1384,2016,Heterosexual contact,8,2.2,6,1.9,2,3.8,10,955,14,Manhattan,Male,All,All,All,All,Heterosexual contact
1385,2016,Transgender people with sexual contact,0,0,0,0,0,0,0,2,0,Manhattan,Male,All,All,All,All,Transgender people with sexual contact
1386,2016,Perinatal,0,0,0,0,0,0,1,188,0,Manhattan,Male,All,All,All,All,Perinatal
1387,2016,Other risk,0,0,0,0,0,0,0,16,0,Manhattan,Male,All,All,All,All,Other risk
1388,2016,Unknown risk,48,13,35,11.1,13,25,44,4212,36,Manhattan,Male,All,All,All,All,Unknown risk
1389,2016,TOTAL,56,100,45,80.4,11,19.6,34,5235,80,Manhattan,Female,All,All,All,All,All
1390,2016,Black,24,42.9,21,46.7,3,27.3,17,2866,41,Manhattan,Female,All,Black,All,All,All
1391,2016,Latino/Hispanic,24,42.9,16,35.6,8,72.7,15,1748,30,Manhattan,Female,All,Latino/Hispanic,All,All,All
1392,2016,White,8,14.3,8,17.8,0,0,2,517,8,Manhattan,Female,All,White,All,All,All
1393,2016,Asian/Pacific Islander,0,0,0,0,0,0,0,65,1,Manhattan,Female,All,Asian/Pacific Islander,All,All,All
1394,2016,Native American,0,0,0,0,0,0,0,10,0,Manhattan,Female,All,Native American,All,All,All
1395,2016,Multiracial,0,0,0,0,0,0,0,11,0,Manhattan,Female,All,Multiracial,All,All,All
1396,2016,Unknown race,0,0,0,0,0,0,0,18,0,Manhattan,Female,All,Unknown race,All,All,All
1397,2016,0-12,0,0,0,0,0,0,0,7,0,Manhattan,Female,All,All,All,0-12,All
1398,2016,13-19,2,3.6,2,4.4,0,0,0,34,0,Manhattan,Female,All,All,All,13-19,All
1399,2016,20-29,19,33.9,16,35.6,3,27.3,6,352,1,Manhattan,Female,All,All,All,20-29,All
1400,2016,30-39,11,19.6,10,22.2,1,9.1,8,562,3,Manhattan,Female,All,All,All,30-39,All
1401,2016,40-49,12,21.4,7,15.6,5,45.5,11,1119,16,Manhattan,Female,All,All,All,40-49,All
1402,2016,50-59,5,8.9,5,11.1,0,0,4,1881,29,Manhattan,Female,All,All,All,50-59,All
1403,2016,60+,7,12.5,5,11.1,2,18.2,5,1280,31,Manhattan,Female,All,All,All,60+,All
1404,2016,Injection drug use history (IDU),2,3.6,2,4.4,0,0,3,1006,23,Manhattan,Female,All,All,All,All,Injection drug use history (IDU)
1405,2016,Heterosexual contact,35,62.5,27,60,8,72.7,23,2447,36,Manhattan,Female,All,All,All,All,Heterosexual contact
1406,2016,Transgender people with sexual contact,10,17.9,9,20,1,9.1,2,283,0,Manhattan,Female,All,All,All,All,Transgender people with sexual contact
1407,2016,Perinatal,0,0,0,0,0,0,0,187,1,Manhattan,Female,All,All,All,All,Perinatal
1408,2016,Other risk,0,0,0,0,0,0,0,15,1,Manhattan,Female,All,All,All,All,Other risk
1409,2016,Unknown risk,9,16.1,7,15.6,2,18.2,6,1297,19,Manhattan,Female,All,All,All,All,Unknown risk
1410,2016,TOTAL,334,100,273,81.7,61,18.3,163,13232,132,Queens,Male,All,All,All,All,All
1411,2016,Black,73,21.9,61,22.3,12,19.7,51,4316,53,Queens,Male,All,Black,All,All,All
1412,2016,Latino/Hispanic,161,48.2,136,49.8,25,41,71,5574,48,Queens,Male,All,Latino/Hispanic,All,All,All
1413,2016,White,43,12.9,35,12.8,8,13.1,19,2465,20,Queens,Male,All,White,All,All,All
1414,2016,Asian/Pacific Islander,56,16.8,41,15,15,24.6,20,767,11,Queens,Male,All,Asian/Pacific Islander,All,All,All
1415,2016,Native American,1,0.3,0,0,1,1.6,2,49,0,Queens,Male,All,Native American,All,All,All
1416,2016,Multiracial,0,0,0,0,0,0,0,32,0,Queens,Male,All,Multiracial,All,All,All
1417,2016,Unknown race,0,0,0,0,0,0,0,29,0,Queens,Male,All,Unknown race,All,All,All
1418,2016,0-12,0,0,0,0,0,0,0,11,0,Queens,Male,All,All,All,0-12,All
1419,2016,13-19,6,1.8,6,2.2,0,0,0,34,0,Queens,Male,All,All,All,13-19,All
1420,2016,20-29,124,37.1,110,40.3,14,23,30,1075,3,Queens,Male,All,All,All,20-29,All
1421,2016,30-39,97,29,82,30,15,24.6,43,2202,6,Queens,Male,All,All,All,30-39,All
1422,2016,40-49,65,19.5,46,16.8,19,31.1,45,3166,26,Queens,Male,All,All,All,40-49,All
1423,2016,50-59,30,9,23,8.4,7,11.5,27,4226,49,Queens,Male,All,All,All,50-59,All
1424,2016,60+,12,3.6,6,2.2,6,9.8,18,2518,48,Queens,Male,All,All,All,60+,All
1425,2016,Male who have sex with men (MSM),259,77.5,220,80.6,39,63.9,99,7208,44,Queens,Male,All,All,All,All,Male who have sex with men (MSM)
1426,2016,Injection drug use history (IDU),0,0,0,0,0,0,6,1443,28,Queens,Male,All,All,All,All,Injection drug use history (IDU)
1427,2016,MSM-IDU,4,1.2,4,1.5,0,0,1,390,7,Queens,Male,All,All,All,All,MSM-IDU
1428,2016,Heterosexual contact,21,6.3,14,5.1,7,11.5,16,1137,16,Queens,Male,All,All,All,All,Heterosexual contact
1429,2016,Transgender people with sexual contact,0,0,0,0,0,0,0,0,0,Queens,Male,All,All,All,All,Transgender people with sexual contact
1430,2016,Perinatal,0,0,0,0,0,0,0,182,0,Queens,Male,All,All,All,All,Perinatal
1431,2016,Other risk,0,0,0,0,0,0,0,21,1,Queens,Male,All,All,All,All,Other risk
1432,2016,Unknown risk,50,15,35,12.8,15,24.6,41,2851,36,Queens,Male,All,All,All,All,Unknown risk
1433,2016,TOTAL,74,100,55,74.3,19,25.7,50,4907,47,Queens,Female,All,All,All,All,All
1434,2016,Black,26,35.1,20,36.4,6,31.6,22,2744,30,Queens,Female,All,Black,All,All,All
1435,2016,Latino/Hispanic,33,44.6,26,47.3,7,36.8,18,1492,7,Queens,Female,All,Latino/Hispanic,All,All,All
1436,2016,White,2,2.7,2,3.6,0,0,3,434,7,Queens,Female,All,White,All,All,All
1437,2016,Asian/Pacific Islander,12,16.2,7,12.7,5,26.3,6,197,1,Queens,Female,All,Asian/Pacific Islander,All,All,All
1438,2016,Native American,0,0,0,0,0,0,0,11,1,Queens,Female,All,Native American,All,All,All
1439,2016,Multiracial,1,1.4,0,0,1,5.3,1,15,1,Queens,Female,All,Multiracial,All,All,All
1440,2016,Unknown race,0,0,0,0,0,0,0,14,0,Queens,Female,All,Unknown race,All,All,All
1441,2016,0-12,1,1.4,1,1.8,0,0,1,4,0,Queens,Female,All,All,All,0-12,All
